name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations,,,,,,,
Johannesburg,2023/10/07,31.6,16.3,24.5,29.4,16.3,23.8,2.3,25.8,0,0,0,,0,0,42.5,23.8,341.6,1020.1,0,11.4,288.4,25,9,10,2023-10-07T05:41:27,2023-10-07T18:10:34,0.76,Clear,Clear conditions throughout the day.,clear-day,"FALA,68263099999,F0671,68269099999,68263599999,68353099999,FAOR",,,,,,,
Johannesburg,2023/10/08,32.1,17.6,25.6,29.9,17.6,24.8,2.4,25,0,0,0,,0,0,40.7,22.9,338.8,1020.2,13.1,11.5,278.5,24.2,9,10,2023-10-08T05:40:24,2023-10-08T18:11:02,0.79,Clear,Clear conditions throughout the day.,clear-day,"FALA,68263099999,F0671,68269099999,68263599999,68353099999,FAOR",,,,,,,
Johannesburg,2023/10/09,25.8,13.5,19.8,25.8,13.5,19.8,11.5,62,0,0,0,,0,0,48.2,28.3,356.1,1023.3,20.6,11.4,254.1,21.9,9,10,2023-10-09T05:39:22,2023-10-09T18:11:31,0.83,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"FALA,68263099999,F0671,68269099999,68263599999,68353099999,FAOR",,,,,,,
Johannesburg,2023/10/10,21,14.7,18.4,21,14.7,18.4,12.1,67,0.1,100,4.17,rain,0,0,33.5,18.8,343.5,1023.1,54.1,11.4,103.6,8.9,4,10,2023-10-10T05:38:20,2023-10-10T18:12:00,0.86,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"FALA,68263099999,F0671,68269099999,68263599999,68353099999,FAOR",,,,,,,
Johannesburg,2023/10/11,21.7,17.3,19.2,21.7,17.3,19.2,12.6,65.7,0.269,100,8.33,rain,0,0,42.5,21.9,311.6,1023.1,75.2,11.1,63.6,5.5,4,10,2023-10-11T05:37:18,2023-10-11T18:12:30,0.89,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"FALA,E0397,68263099999,F0671,68269099999,68263599999,68353099999,FAOR",,,,,,,
Johannesburg,2023/10/12,20.8,15.3,18.1,20.8,15.3,18.1,10.9,63.1,0,0,0,rain,0,0,39.2,22.6,166.7,1020.8,67.6,11.2,87.3,7.3,3,10,2023-10-12T05:36:17,2023-10-12T18:13:00,0.92,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"FALA,E0397,68263099999,F0671,68269099999,68263599999,68353099999,FAOR",,,,,,,
Johannesburg,2023/10/13,29.1,11.5,19.7,27.4,11.5,19.4,4.3,46.2,0,0,0,,0,0,41.4,29.6,227,1018.7,2.7,11.4,289.5,24.9,10,10,2023-10-13T05:35:17,2023-10-13T18:13:30,0.96,Clear,Clear conditions throughout the day.,clear-day,"FALA,68263099999,F0671,68269099999,68263599999,68353099999,FAOR",,,,,,,
Johannesburg,2023/10/14,28.3,9.7,19.7,26.9,8,19.3,0.7,31.9,0,0,0,,0,0,22.3,17.7,214,1020.1,4.8,11.5,314.3,27.2,10,10,2023-10-14T05:34:17,2023-10-14T18:14:01,0,Clear,Clear conditions throughout the day.,clear-day,"FALA,68263099999,F0671,68269099999,68263599999,68353099999,FAOR",,,,,,,
Johannesburg,2023/10/15,21.4,12.7,16.7,21.4,12.7,16.7,10.5,67.9,0,0,0,rain,0,0,53.6,26.9,29.3,1019.3,54.2,11.4,144.2,12.4,6,10,2023-10-15T05:33:18,2023-10-15T18:14:32,0.02,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"FALA,68263099999,F0671,68269099999,68263599999,68353099999,FAOR",,,,,,,
Johannesburg,2023/10/16,19.8,12.4,15.6,19.8,12.4,15.6,11.9,79.9,4.047,100,12.5,rain,0,0,40.7,30.2,352.4,1017.6,70.4,10.4,155.7,13.6,10,10,2023-10-16T05:32:19,2023-10-16T18:15:04,0.06,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"FALA,68263099999,F0671,68269099999,68263599999,68353099999,FAOR",,,,,,,
Johannesburg,2023/10/17,19.7,10.7,15.1,19.7,10.7,15.1,8.1,66.2,0,0,0,rain,0,0,46.4,31.8,111,1021.4,49.1,10,276.2,23.9,10,10,2023-10-17T05:31:22,2023-10-17T18:15:36,0.09,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"FALA,68263099999,F0671,68269099999,68263599999,68353099999,FAOR",,,,,,,
Johannesburg,2023/10/18,25.5,9.2,17.4,25.5,7,17.1,6.4,53.9,0,0,0,,0,0,30.9,18.7,119.7,1025.1,31.5,11.8,328.5,28.3,10,10,2023-10-18T05:30:25,2023-10-18T18:16:09,0.13,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"FALA,68263099999,F0671,68269099999,68263599999,68353099999,FAOR",,,,,,,
Johannesburg,2023/10/19,27.4,12.7,20.4,26.6,12.7,20.3,7,44.7,0,0,0,,0,0,24.1,19.5,25.5,1026.7,20.7,11.5,309.4,26.8,10,10,2023-10-19T05:29:29,2023-10-19T18:16:41,0.17,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"FALA,68263099999,F0671,68269099999,68263599999,68353099999,FAOR",,,,,,,
Johannesburg,2023/10/20,27.4,13.5,20.9,26.6,13.5,20.7,7.8,46.4,0,0,0,,0,0,29.5,21.1,345.8,1024.7,1.9,11.4,317,27.4,10,10,2023-10-20T05:28:33,2023-10-20T18:17:15,0.2,Clear,Clear conditions throughout the day.,clear-day,"FALA,68263099999,F0671,68269099999,68263599999,68353099999,FAOR",,,,,,,
Johannesburg,2023/10/21,29.7,16,23.4,27.9,16,23,4.5,31.8,0,0,0,,0,0,43.1,25,332.3,1018.8,5.4,11.6,323.9,28.1,10,10,2023-10-21T05:27:39,2023-10-21T18:17:49,0.24,Clear,Clear conditions throughout the day.,clear-day,"FALA,68263099999,F0671,68269099999,68263599999,68353099999,FAOR",,,,,,,
Johannesburg,2023/10/22,29.2,12.8,20.8,27.5,12.8,20.5,6.3,44.7,0,0,0,,0,0,42.2,32.7,131.4,1017.5,15.3,11.6,320.7,27.8,10,10,2023-10-22T05:26:45,2023-10-22T18:18:23,0.25,Clear,Clear conditions throughout the day.,clear-day,"FALA,68263099999,F0671,68269099999,68263599999,68353099999,FAOR",,,,,,,
Johannesburg,2023/10/23,26.9,10.8,19.3,26.4,10.8,19.3,9.2,57.2,0,0,0,,0,0,32.3,21.6,359.5,1020,26.8,11.2,278.5,24.1,10,10,2023-10-23T05:25:52,2023-10-23T18:18:58,0.31,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"FALA,68263099999,F0671,68269099999,68263599999,68353099999,FAOR",,,,,,,
Johannesburg,2023/10/24,32.2,16.1,24.1,30,16.1,23.4,1.6,27.9,0,0,0,,0,0,45.7,27.3,258,1017,0,11.5,326.1,28.1,10,10,2023-10-24T05:25:00,2023-10-24T18:19:33,0.34,Clear,Clear conditions throughout the day.,clear-day,"FALA,68263099999,F0671,68263599999,68269099999,68353099999,FAOR",,,,,,,
Johannesburg,2023/10/25,31.3,12,22,29.2,12,21.4,-0.5,27.5,0,0,0,,0,0,33.5,14,162.4,1020.1,6.5,11.2,331.8,28.5,10,10,2023-10-25T05:24:09,2023-10-25T18:20:09,0.38,Clear,Clear conditions throughout the day.,clear-day,"FALA,68263099999,F0671,68269099999,68263599999,68353099999,FAOR",,,,,,,
Johannesburg,2023/10/26,30.5,13.3,22,28.7,13.3,21.6,9.5,50.9,0,0,0,,0,0,25.9,17,355.6,1023.1,2.9,11.4,329.6,28.6,10,10,2023-10-26T05:23:19,2023-10-26T18:20:45,0.41,Clear,Clear conditions throughout the day.,clear-day,"FALA,68263099999,F0671,68263599999,68353099999,FAOR",,,,,,,
Johannesburg,2023/10/27,32.5,17.1,25.1,30.4,17.1,24.3,7,34.5,0,0,0,,0,0,50,25.6,344.6,1021,10.3,11.4,324.2,28,10,10,2023-10-27T05:22:31,2023-10-27T18:21:22,0.45,Clear,Clear conditions throughout the day.,clear-day,"FALA,68263099999,F0671,68263599999,68353099999,FAOR",,,,,,,
Johannesburg,2023/10/28,29.7,17.3,22.8,28,17.3,22.3,7.2,39.3,0.1,100,4.17,rain,0,0,67.1,43.6,327.3,1018.5,45,11.3,207,17.9,9,10,2023-10-28T05:21:43,2023-10-28T18:21:59,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"FALA,68263099999,F0671,68263599999,68353099999,FAOR",,,,,,,
Johannesburg,2023/10/29,18,6.6,14.2,18,2.2,13.7,9.3,73.3,0.1,100,4.17,rain,0,0,53.6,38.4,98.9,1020.6,66.5,10.8,180.8,15.6,10,10,2023-10-29T05:20:56,2023-10-29T18:22:36,0.52,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"FALA,68263099999,F0671,68263599999,68353099999,FAOR",,,,,,,
Johannesburg,2023/10/30,6.9,4,5.7,3.2,-0.9,1.3,4.7,93.2,1,100,8.33,rain,0,0,44.6,32,95.3,1024.6,98.5,8,32.8,2.8,1,10,2023-10-30T05:20:10,2023-10-30T18:23:14,0.55,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"FALA,68263099999,F0671,68263599999,68353099999,FAOR",,,,,,,
Johannesburg,2023/10/31,10.2,4.6,8,10.2,0,5.7,7,93.3,1.5,100,4.17,rain,0,0,37.1,25.5,83.1,1023.7,95.9,7.9,29.3,2.7,1,10,2023-10-31T05:19:25,2023-10-31T18:23:53,0.58,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,"FALA,68263099999,F0671,68263599999,68353099999,FAOR",,,,,,,
"Bloemfontein,SouthAfrica",2023/01/01,28.2,12.8,20.4,27.3,12.8,20.3,11.3,60.6,0.039,100,4.17,rain,0,0,13.5,8.3,6.2,1021.7,38.4,13.3,383,33.3,10,10,2023-01-01T05:19:32,2023-01-01T19:17:30,0.31,"Rain, Partially cloudy",Clearing in the afternoon with early morning rain.,rain,"68447099999,FABL,68442099999",-2.098765432,-10.64814815,-6.419753086,-2.62345679,-10.64814815,-6.512345679,-11.48148148
"Bloemfontein,SouthAfrica",2023/01/02,28.9,13.2,20.7,27.9,13.2,20.6,12.1,61,0,0,0,,0,0,23.7,12.7,31.6,1020.8,40.1,13.2,310.6,26.9,10,10,2023-01-02T05:20:14,2023-01-02T19:17:44,0.34,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"68447099999,FABL,68442099999",-1.728395062,-10.46296296,-6.296296296,-2.25308642,-10.46296296,-6.327160494,-11.04938272
"Bloemfontein,SouthAfrica",2023/01/03,29.2,14.8,22.1,28.3,14.8,21.9,13.1,60.3,0.236,100,8.33,rain,0,0,21.8,12.9,340,1019.1,54.8,13.3,313.5,27.1,10,10,2023-01-03T05:20:57,2023-01-03T19:17:56,0.38,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"68447099999,FABL,68442099999",-1.543209877,-9.537037037,-5.524691358,-2.067901235,-9.537037037,-5.617283951,-10.52469136
"Bloemfontein,SouthAfrica",2023/01/04,28.8,15.8,19.5,28.2,15.8,19.5,14.1,73.4,0.118,100,4.17,rain,0,0,27.1,12.8,52.3,1016.5,60.9,12.3,260,22.5,9,10,2023-01-04T05:21:40,2023-01-04T19:18:06,0.41,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"68447099999,FABL,68442099999",-1.759259259,-9.012345679,-6.944444444,-2.098765432,-9.012345679,-6.944444444,-9.938271605
"Bloemfontein,SouthAfrica",2023/01/05,28,15,20.3,27.7,15,20.3,13.8,69.3,0.039,100,4.17,rain,0,0,40.2,18.4,6.9,1015.2,70.5,13.1,234.8,20.3,8,10,2023-01-05T05:22:25,2023-01-05T19:18:15,0.45,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain,"68447099999,FABL,68442099999",-2.222222222,-9.444444444,-6.481481481,-2.407407407,-9.444444444,-6.512345679,-10.12345679
"Bloemfontein,SouthAfrica",2023/01/06,24,11.8,17.6,24,11.8,17.6,10.1,64.3,0,0,0,rain,0,0,23.8,16.6,204.6,1018.1,26,13.1,307.6,26.5,10,10,2023-01-06T05:23:10,2023-01-06T19:18:22,0.48,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"68447099999,FABL,68442099999",-4.444444444,-11.2037037,-8.024691358,-4.444444444,-11.2037037,-8.024691358,-12.19135802
"Bloemfontein,SouthAfrica",2023/01/07,24.7,8.1,16.6,24.7,8.1,16.6,8.4,62.1,0,0,0,,0,0,14.2,6,112.1,1022.6,23.4,13.1,390.8,33.7,10,10,2023-01-07T05:23:56,2023-01-07T19:18:28,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"68447099999,FABL,68442099999",-4.043209877,-13.30246914,-8.549382716,-4.043209877,-13.30246914,-8.580246914,-13.11728395
"Bloemfontein,SouthAfrica",2023/01/08,27.9,12.3,19.6,26.9,12.3,19.6,10.5,59.6,0,0,0,,0,0,15,9.2,34,1020.8,19.3,13.1,387.2,33.6,10,10,2023-01-08T05:24:43,2023-01-08T19:18:32,0.55,Clear,Clear conditions throughout the day.,clear-day,"68447099999,FABL,68442099999",-2.283950617,-10.95679012,-6.882716049,-2.808641975,-10.95679012,-6.913580247,-11.94444444
"Bloemfontein,SouthAfrica",2023/01/09,31.8,13.8,22.3,29.8,13.8,21.9,11.6,56.7,0,0,0,,0,0,16.8,9.6,344.1,1021,31.7,13.1,386.3,33.4,10,10,2023-01-09T05:25:30,2023-01-09T19:18:34,0.58,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"68447099999,FABL,68442099999",-0.092592593,-10.12345679,-5.401234568,-1.203703704,-10.12345679,-5.617283951,-11.35802469
"Bloemfontein,SouthAfrica",2023/01/10,33.8,13.9,23.9,31.9,13.9,23.3,11.3,52.4,0,0,0,,0,0,14.7,8.8,14.8,1023,10.9,13.3,385.5,33.2,10,10,2023-01-10T05:26:18,2023-01-10T19:18:35,0.62,Clear,Clear conditions throughout the day.,clear-day,"68447099999,FABL,68442099999",0.987654321,-10.0308642,-4.475308642,-0.061728395,-10.0308642,-4.845679012,-11.48148148
"Bloemfontein,SouthAfrica",2023/01/11,34.9,13.3,25,32.4,13.3,24.2,9.8,44.8,0,0,0,,0,0,12.8,6.9,34.8,1023.6,14.9,12.6,384.8,33.1,10,10,2023-01-11T05:27:06,2023-01-11T19:18:34,0.65,Clear,Clear conditions throughout the day.,clear-day,"68447099999,FABL,68442099999",1.604938272,-10.40123457,-3.888888889,0.216049383,-10.40123457,-4.320987654,-12.31481481
"Bloemfontein,SouthAfrica",2023/01/12,34.8,15.4,25.2,32.4,15.4,24.4,10.3,45.8,0,0,0,,0,0,13.2,6.8,333.5,1021.4,26.3,13,355.3,30.5,10,10,2023-01-12T05:27:55,2023-01-12T19:18:32,0.68,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"68447099999,FABL,68442099999",1.543209877,-9.197530864,-3.765432099,0.216049383,-9.197530864,-4.197530864,-12.06790123
"Bloemfontein,SouthAfrica",2023/01/13,33.8,14.2,24.4,31.6,14.2,23.7,8.7,42.1,0,0,0,,0,0,21.8,13.9,25.9,1021.6,6.3,13.3,386.8,33.3,10,10,2023-01-13T05:28:45,2023-01-13T19:18:27,0.72,Clear,Clear conditions throughout the day.,clear-day,"68447099999,FABL,68442099999",1.018518519,-9.907407407,-4.197530864,-0.24691358,-9.907407407,-4.62962963,-12.96296296
"Bloemfontein,SouthAfrica",2023/01/14,35.8,14.9,25.3,33.3,14.9,24.5,10.1,45.7,0,0,0,,0,0,13.7,7.9,7,1021.2,3.7,13.9,387.7,33.5,10,10,2023-01-14T05:29:34,2023-01-14T19:18:22,0.75,Clear,Clear conditions throughout the day.,clear-day,"68447099999,FABL,68442099999",2.12962963,-9.475308642,-3.703703704,0.740740741,-9.475308642,-4.166666667,-12.19135802
"Bloemfontein,SouthAfrica",2023/01/15,34.2,16,25.4,32.2,16,24.8,10.9,43.7,0,0,0,,0,0,20.8,16.6,29.1,1021,0.9,13.3,387.8,33.4,10,10,2023-01-15T05:30:25,2023-01-15T19:18:14,0.75,Clear,Clear conditions throughout the day.,clear-day,"68447099999,FABL,68442099999",1.203703704,-8.888888889,-3.641975309,0.092592593,-8.888888889,-4.012345679,-11.72839506
"Bloemfontein,SouthAfrica",2023/01/16,34.2,17.5,25.6,32.1,17.5,24.9,10.5,42.1,0,0,0,,0,0,30.3,18.8,46.9,1021.7,19.1,12.8,382.5,32.9,10,10,2023-01-16T05:31:15,2023-01-16T19:18:05,0.82,Clear,Clear conditions throughout the day.,clear-day,"68447099999,FABL,68442099999",1.203703704,-8.055555556,-3.580246914,0.061728395,-8.055555556,-3.919753086,-11.94444444
"Bloemfontein,SouthAfrica",2023/01/17,34,14.6,24.4,31.7,14.6,23.7,9.6,44.4,0,0,0,,0,0,12.8,6.9,59.7,1020.8,40,13.3,383.7,33,10,10,2023-01-17T05:32:06,2023-01-17T19:17:54,0.85,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"68447099999,FABL,68442099999",1.111111111,-9.691358025,-4.197530864,-0.154320988,-9.691358025,-4.598765432,-12.4691358
"Bloemfontein,SouthAfrica",2023/01/18,33.2,14.1,24.4,31.4,14.1,23.9,10.2,43.7,0,0,0,,0,0,18.3,8.5,357.9,1018.9,33.5,13.3,328.3,28.1,10,10,2023-01-18T05:32:57,2023-01-18T19:17:42,0.88,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"68447099999,FABL,68442099999",0.679012346,-9.938271605,-4.197530864,-0.339506173,-9.938271605,-4.50617284,-12.09876543
"Bloemfontein,SouthAfrica",2023/01/19,31.9,18.1,24.9,30.6,18.1,24.4,11.3,46.4,0,0,0,,0,0,20.8,16.3,219.8,1017.8,54.2,13.3,270.2,23.4,9,10,2023-01-19T05:33:48,2023-01-19T19:17:28,0.92,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"68447099999,FABL,68442099999,remote",-0.061728395,-7.74691358,-3.919753086,-0.802469136,-7.74691358,-4.228395062,-11.48148148
"Bloemfontein,SouthAfrica",2023/01/20,32.4,17.3,24.2,31.2,17.3,23.8,13.2,55.4,0.031,100,4.17,rain,0,0,20.5,20.8,57.6,1016.9,61,12.6,257.4,22.3,10,10,2023-01-20T05:34:40,2023-01-20T19:17:12,0.95,"Rain, Partially cloudy",Clearing in the afternoon with afternoon rain.,rain,"68447099999,FABL,68442099999,remote",0.216049383,-8.148148148,-4.320987654,-0.432098765,-8.148148148,-4.567901235,-10.43209877
"Bloemfontein,SouthAfrica",2023/01/21,30.4,17,22.2,29.5,17,22.1,14.7,65.3,0.835,100,8.33,rain,0,0,28.2,19.7,76.4,1017.4,60.7,12.6,302.8,26.1,10,10,2023-01-21T05:35:31,2023-01-21T19:16:55,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"68447099999,FABL,68442099999",-0.895061728,-8.333333333,-5.462962963,-1.388888889,-8.333333333,-5.524691358,-9.598765432
"Bloemfontein,SouthAfrica",2023/01/22,28.4,17.2,22.1,27.9,17.2,22,14.6,65.6,0,0,0,,0,0,26.4,19.1,138.9,1016.8,50.5,13.1,301.7,26.2,10,10,2023-01-22T05:36:23,2023-01-22T19:16:36,0.02,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"68447099999,FABL,68442099999",-2.00617284,-8.240740741,-5.49382716,-2.283950617,-8.240740741,-5.555555556,-9.691358025
"Bloemfontein,SouthAfrica",2023/01/23,29.8,17.4,23.1,28.1,17.4,22.7,9.2,44.6,0.354,100,4.17,rain,0,0,32.2,17.9,56.3,1015.3,41.3,14,360,31.2,10,10,2023-01-23T05:37:15,2023-01-23T19:16:16,0.05,"Rain, Partially cloudy",Clearing in the afternoon with morning rain.,rain,"68447099999,FABL,68442099999,remote",-1.234567901,-8.086419753,-4.938271605,-2.191358025,-8.086419753,-5.154320988,-12.68518519
"Bloemfontein,SouthAfrica",2023/01/24,29.9,15.8,21.8,28.9,15.8,21.7,13,60.1,0,0,0,,0,0,28.6,16.6,358.6,1016.4,30.6,13.6,373.8,32.3,10,10,2023-01-24T05:38:06,2023-01-24T19:15:54,0.09,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"68447099999,FABL,68442099999",-1.172839506,-9.012345679,-5.679012346,-1.697530864,-9.012345679,-5.709876543,-10.55555556
"Bloemfontein,SouthAfrica",2023/01/25,29.4,17,22.4,28.9,17,22.4,15.1,65.9,0.236,100,4.17,rain,0,0,28.9,17.2,61.1,1019.2,46.9,12.9,219.9,19,10,10,2023-01-25T05:38:58,2023-01-25T19:15:30,0.12,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"68447099999,FABL,68442099999",-1.419753086,-8.333333333,-5.339506173,-1.697530864,-8.333333333,-5.339506173,-9.382716049
"Bloemfontein,SouthAfrica",2023/01/26,29,15,21.4,28.6,15,21.4,14.1,66.5,0,0,0,rain,0,0,26.4,14.1,19.6,1021.2,53.1,11.9,287.1,24.9,10,10,2023-01-26T05:39:50,2023-01-26T19:15:05,0.15,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"68447099999,FABL,68442099999",-1.666666667,-9.444444444,-5.895061728,-1.913580247,-9.444444444,-5.895061728,-9.969135802
"Bloemfontein,SouthAfrica",2023/01/27,29,13.2,21.6,28.4,13.2,21.4,13.3,63.1,0,0,0,,0,0,18.3,11.6,28.3,1018.4,26.6,12.8,372.9,32.4,10,10,2023-01-27T05:40:42,2023-01-27T19:14:39,0.19,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"68447099999,FABL,68442099999",-1.666666667,-10.43209877,-5.802469136,-2.00617284,-10.43209877,-5.864197531,-10.37037037
"Bloemfontein,SouthAfrica",2023/01/28,32.1,14.8,23.9,30.2,14.8,23.4,11.2,52.4,0,0,0,,0,0,20.8,11.6,301.9,1014.5,20.2,13.6,260.7,22.5,10,10,2023-01-28T05:41:33,2023-01-28T19:14:11,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"68447099999,FABL,68442099999",0.030864198,-9.567901235,-4.475308642,-0.987654321,-9.567901235,-4.783950617,-11.54320988
"Bloemfontein,SouthAfrica",2023/01/29,31.2,12.9,23,29.6,12.9,22.6,11.6,53.7,0,0,0,,0,0,21.9,16,224,1014.8,13.4,13.9,369.6,31.8,10,10,2023-01-29T05:42:25,2023-01-29T19:13:41,0.25,Clear,Clear conditions throughout the day.,clear-day,"68447099999,FABL,68442099999",-0.462962963,-10.61728395,-5,-1.358024691,-10.61728395,-5.24691358,-11.35802469
"Bloemfontein,SouthAfrica",2023/01/30,29.9,14.5,19.1,29.4,14.5,19.1,13.3,71,0.354,100,4.17,rain,0,0,42.5,23.6,31.5,1017.5,50.2,12.8,247,21.3,10,10,2023-01-30T05:43:16,2023-01-30T19:13:10,0.29,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"68447099999,FABL,68442099999",-1.172839506,-9.722222222,-7.160493827,-1.450617284,-9.722222222,-7.160493827,-10.40123457
"Bloemfontein,SouthAfrica",2023/01/31,27.9,13.3,20.4,27.9,13.3,20.4,14.1,69.6,0.15,100,8.33,rain,0,0,30.4,20.8,358.7,1019.4,56.7,12.4,309.5,26.7,10,10,2023-01-31T05:44:07,2023-01-31T19:12:37,0.32,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"68447099999,FABL,68442099999,remote",-2.283950617,-10.37037037,-6.450617284,-2.25308642,-10.37037037,-6.450617284,-9.969135802
"Bloemfontein,SouthAfrica",2023/02/01,29.7,15.1,22.1,28.9,15.1,22.1,13.8,61.8,0.063,100,4.17,rain,0,0,23.9,15.2,20.7,1018.4,55.9,13.5,319.2,27.5,10,10,2023-02-01T05:44:58,2023-02-01T19:12:03,0.35,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"68447099999,FABL,68442099999,remote",-1.296296296,-9.413580247,-5.49382716,-1.728395062,-9.413580247,-5.524691358,-10.12345679
"Bloemfontein,SouthAfrica",2023/02/02,29.3,15.1,21.6,28.6,15.1,21.6,13.9,64.8,0,0,0,,0,0,23.1,15.8,5.8,1019.8,37.1,13,322,28,10,10,2023-02-02T05:45:49,2023-02-02T19:11:28,0.39,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"68447099999,FABL,68442099999",-1.512345679,-9.413580247,-5.771604938,-1.882716049,-9.413580247,-5.802469136,-10.0308642
"Bloemfontein,SouthAfrica",2023/02/03,29.1,15.6,20.1,29,15.6,20.1,13.9,70,0.236,100,4.17,rain,0,0,32.4,21.1,42.6,1020.8,37.1,12.8,333.7,28.9,10,10,2023-02-03T05:46:39,2023-02-03T19:10:51,0.42,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"68447099999,FABL,68442099999",-1.604938272,-9.135802469,-6.604938272,-1.666666667,-9.135802469,-6.604938272,-10.0308642
"Bloemfontein,SouthAfrica",2023/02/04,29.9,12.2,21.2,28.9,12.2,21,12.6,62.5,0,0,0,,0,0,18.3,13.9,41.7,1020.3,23.5,12.6,329.8,28.3,10,10,2023-02-04T05:47:29,2023-02-04T19:10:13,0.45,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"68447099999,FABL,68442099999",-1.172839506,-11.01851852,-5.987654321,-1.728395062,-11.01851852,-6.111111111,-10.80246914
"Bloemfontein,SouthAfrica",2023/02/05,29.6,16.1,21.6,29.1,16.1,21.6,14.5,66.8,0.236,100,4.17,rain,0,0,21.9,13.3,32.2,1019.1,50.1,12.8,337.9,29.3,10,10,2023-02-05T05:48:19,2023-02-05T19:09:34,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"68447099999,FABL,68442099999",-1.327160494,-8.858024691,-5.771604938,-1.604938272,-8.858024691,-5.802469136,-9.722222222
"Bloemfontein,SouthAfrica",2023/02/06,30.8,17.2,23,29.5,17.2,22.8,13.9,60.9,0,0,0,,0,0,19.3,9.2,44.5,1017.8,47,12.8,286,24.7,10,10,2023-02-06T05:49:09,2023-02-06T19:08:53,0.52,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"68447099999,FABL,68442099999",-0.648148148,-8.240740741,-5,-1.388888889,-8.240740741,-5.12345679,-10.0308642
"Bloemfontein,SouthAfrica",2023/02/07,27,16.7,21.9,27.1,16.7,21.9,13.6,61.2,0,0,0,,0,0,19.7,12.8,203.6,1017.1,77.8,13.1,163.5,14.2,10,10,2023-02-07T05:49:58,2023-02-07T19:08:11,0.56,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"68447099999,FABL,68442099999",-2.777777778,-8.518518519,-5.586419753,-2.716049383,-8.518518519,-5.586419753,-10.21604938
"Bloemfontein,SouthAfrica",2023/02/08,18.9,15.7,17.1,18.9,15.7,17.1,14.8,86.7,0.016,100,4.17,rain,0,0,23,12.8,145.6,1017.4,97.7,11.9,75.8,6.5,4,10,2023-02-08T05:50:47,2023-02-08T19:07:28,0.59,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,"68447099999,FABL,68442099999,remote",-7.283950617,-9.043209877,-8.271604938,-7.283950617,-9.043209877,-8.271604938,-9.537037037
